src_id,zh,vi
638,3. 点击这首歌，选择它。,3. Bấm vào bài hát để chọn.
638,点击它来购买这首歌，确认你的选择。,Chạm vào ô đó để mua bài hát và xác nhận.
638,- 如果你搜索专辑名称的话，也可以购买整个专辑。,- Bạn cũng có thể mua cả album nếu bạn tìm bằng tên album.
638,4. 如果你连接到网络的话，你购买的歌曲会马上自动下载。,4. Bài hát sẽ được tải về ngay khi bạn kết nối internet.
638,如果没有联网的话，启动iTunes程序，在底部的横向菜单中点击“更多”。,"Nếu không, hãy mở iTunes, chọn ""More"" (Thêm) ở phía cuối thanh công cụ ngang."
638,- 点击“已购买的”，“音乐”，然后选择一名艺术家或“所有歌曲”。,"- Chọn ""Purchased"" (Mua), ""Music"" (Âm nhạc), sau đó chọn một nghệ sĩ hoặc ""All songs""(Tất cả bài hát)."
638,- 点击你想下载的歌曲右边的按键。,- Chạm vào ô bên phải bài hát mà bạn muốn tải về.
638,5. 如果你想让你的iTunes购买的曲目自动下载到手机的话，打开“自动下载”。,5. Bật tự động tải nếu bạn muốn iTunes tự động tải bài hát về iPhone.
638,去“设置” >> iTunes & App Stores.,Đi tới Cài đặt (Settings) >> iTunes & App Store.
638,在“自动下载”的区域，你可以将它打开，用于自动下载音乐和/或应用程序。,"Trong mục ""Automatic Downloads"" (Tải về Tự động), bạn có thể bật chức năng tải tự động cho Music (Nhạc) và/hoặc Apps (Ứng dụng)."
639,素材,Nguyên liệu
639,- 1杯半温水,"- 1,5 cốc nước ấm"
639,- 1汤匙盐,- 1 thìa súp đường
639,- 2汤匙犹太盐,- 2 thìa súp muối kosher
639,- 4杯半面粉,"- 4,5 cốc bột mì"
639,- 2汤匙融好的黄油,- 2 thìa súp bơ chảy
639,- 10杯水,- 10 cốc nước
639,- 菜油,- Dầu thực vật
639,- 2/3杯小苏打,- 2/3 cốc muối nở
639,- 2个打好的鸡蛋,"- 2 quả trứng, khuấy nhẹ cho đều"
639,步骤,Các bước
639,方法 1 的 3:,Phần 1 của 3:
639,1. 发酵。,1. Ủ men.
639,然后打开酵母的包装，倒入混合物中。,Mở gói men và đổ vào hỗn hợp.
639,等酵母开始起泡，这一过程大约需要5分钟。,"Để yên hỗn hợp đến khi men nổi bọt, mất khoảng 5 phút."
639,2. 加入黄油和面粉。,2. Thêm bơ và bột mì.
639,- 用手搅拌的话大概需要10分钟，但是如果用立式搅拌器的话，大概只需5分钟。,"- Thực hiện bước này bằng tay sẽ mất khoảng 10 phút, nhưng nếu dùng máy đánh trứng để bàn thì sẽ mất khoảng 5 phút."
639,在一个大碗里浇一层油，把面团揉成球，放入浇过油的碗里。,Phết dầu vào bát trộn to.
639,用保鲜膜把碗封好，然后放在厨房里比较暖和的地方，等面团膨胀至原来的两倍大，这一过程大约需要1小时。,"Để yên bột trong bát và chờ bột nổi đến khi gấp đôi kích thước ban đầu, mất khoảng 1 tiếng."
639,- 你可以把面团在冰箱里放一夜等其发胀。,"- Bạn có thể để bột nổi qua đêm trong tủ lạnh, nếu muốn."
639,方法 2 的 3:,Phần 2 của 3:
639,1. 把面团分为几等份。,1. Chia bột thành những phần bằng nhau.
639,根据你想要的软椒盐卷饼的大小，你可以将面团分为8-12份。,"Tùy thuộc vào kích thước bánh pretzel mà bạn muốn làm, bột có thể được chia thành 8-12 phần bằng nhau."
639,2. 把面团搓成条。,2. Cán bột.
639,其他面团也同样处理。,Thực hiện tương tự cho những phần bột còn lại.
639,- 面条的具体长度可以根据个人喜好而定。,- Độ dài của mỗi sợi bột sẽ tùy thuộc vào sở thích cá nhân của bạn.
639,3. 把面条做成椒盐卷饼。,3. Tạo hình cho bánh pretzel.
639,将面条的两头交叉口在一起，然后把两端按在U形的底部，用手指压一压，确保其不会松开来。,Tiếp tục kéo và ấn hai đầu sợi bột vào phần dưới của chữ U. Dùng ngón tay nắm nhẹ hai đầu sợi bột để đảm bảo cho chúng ở yên vị trí.
639,方法 3 的 3:,Phần 3 của 3:
639,1. 准备烘焙椒盐卷饼。,1. Chuẩn bị luộc và nướng bánh pretzel.
639,接着在一口大的炖锅里倒入10杯水，放入小苏打，然后煮沸。,Dùng một bát to để đun sôi 10 cốc nước và muối nở.[1]
639,[1] 研究来源,Nguồn nghiên cứu
639,在碗中打入鸡蛋，然后轻轻搅拌。,Đập trứng vào bát và khuấy nhẹ cho đều.
639,3. 煮椒盐卷饼。,3. Luộc bánh pretzel.
639,4. 在椒盐卷饼上刷上蛋液，并撒上盐。,4. Phết trứng lên bánh pretzel và rắc thêm một ít muối.
639,5. 烘焙椒盐卷饼。,5. Nướng bánh pretzel.
639,把椒盐卷饼放入烤箱，烘焙15分钟左右，直到其表面变成金黄色。,Cho bánh pretzel vào lò nướng và nướng khoảng 15 phút đến khi bánh có màu vàng nâu.
639,如果你喜欢吃硬一点的椒盐卷饼，就可以把烤箱温度降至177摄氏度，烘焙时间延长15分钟。,"Nếu muốn bánh pretzel cứng, bạn có thể giảm nhiệt độ xuống 175°C và nướng bánh thêm khoảng 15 phút."
639,6. 吃椒盐卷饼。,6. Thưởng thức bánh pretzel.
639,小提示,Lời khuyên
640,步骤,Các bước
640,1. 找一个小袋子或小包。,1. Tìm một chiếc ví hoặc túi nhỏ.[1]
640,如果月经量比较大，你就得用到卫生巾或棉条了。,"Nếu kinh nguyệt ra nhiều hơn, bạn cần dùng băng vệ sinh thông thường hoặc tampon."
640,为了安全度过学习或工作的一天，你需要准备三张护垫、三张卫生巾或三条卫生棉。,Bạn sẽ cần 3 miếng băng vệ sinh hàng ngày và 3 miếng băng vệ sinh thông thường hoặc tampon để đủ dùng cho một ngày ở trường học hoặc nơi làm việc.
640,[2] 研究来源,Nguồn nghiên cứu
640,4. 放只笔和小日历。,4. Cho thêm vào túi một cuốn lịch nhỏ và bút.
640,如果你不清楚自己的经期到底是每个月的哪几天，就把每次来月经的日子记下来，直到你找到其中的规律。,"Nếu không biết rõ chu kỳ kinh cùa mình, mỗi tháng bạn nên ghi lại ngày cho đến khi biết quy luật.[4]"
640,[4] 研究来源,Nguồn nghiên cứu
640,[5] 研究来源 多准备一条内裤总是有用的，特别是当你身上的那条被弄脏的时候。,"Nguồn nghiên cứu Quần lót dự phòng đôi lúc cũng hữu ích, nhất là khi chiếc quần lót bạn đang mặc bị dính bẩn."
640,[6] 研究来源,Nguồn nghiên cứu
640,7. 准备免水洗手液。,7. Chuẩn bị một lọ dung dịch rửa tay khô.
640,8. 女性私处专用湿巾也很有用。,8. Khăn giấy ướt vệ sinh phụ nữ cũng tiện lợi.
640,9. 放些塑料袋用来装弄脏的内裤或外裤。,9. Nhét thêm vào ví một chiếc túi ni lông để đựng quần lót hoặc quần mặc ngoài dính bẩn.
640,11. 放些巧克力，尤其是黑巧克力，但必须用密封保鲜袋装起来。,"11. Bỏ vào túi một ít sô cô la (tuỳ ý), nhất là sô cô la đen – nhớ là phải đựng trong túi ni lông có khoá kéo."
640,[7] 研究来源,Nguồn nghiên cứu
640,12. 结束！,12. Thế là xong!
640,小提示,Lời khuyên
640,- 可能的话，买一张通过挤压发热的热敷垫。,"- Nếu có thể, bạn hãy mua miếng dán giữ nhiệt được làm ấm lên bằng cách ép vào miếng dán."
640,朋友总会在你身边帮你解决突发的问题。,Bạn luôn có bạn bè bên cạnh để nhờ giúp đỡ.
640,- 上学时如果你不好意思拿出经期用品，就把卫生巾或棉条藏在衣服口袋里，袖子里，甚至鞋子里。,"- Nếu thấy ngại khi ở trường, bạn chỉ cần giấu băng vệ sinh hoặc tampon trong giày, trong ống tay áo, thậm chí trong túi quần nếu có."
640,- 如果你想更谨慎些，就把经期用品放在眼镜盒里或衣服口袋里。,"- Nếu muốn kín dáo hơn, bạn có thể đựng các sản phẩm vệ sinh trong hộp đựng kính mắt hoặc trong túi quần áo."
640,- 第一次来月经的时候，你一定要告诉成年人或者某个你信任的人。,- Hãy nói với một người lớn hoặc người mà bạn tin cậy khi có kinh lần đầu.
640,警告,Cảnh báo
640,- 小包或小袋子,- Ví hoặc túi nhỏ
640,- 2到3张卫生巾,- 2-3 miếng băng vệ sinh
640,- 1到2条卫生棉条,- 1-2 miếng tampon
640,- 止疼药,- Thuốc giảm đau
640,- 小日历,- Lịch bỏ túi
640,- 笔,- Bút
640,- 内裤,- Quần lót
640,- 长裤、短裤、半身裙或其它舒服的备用衣物,"- Quần mặc ngoài, quần short, váy hoặc bất cứ trang phục dự phòng nào mà bạn thấy thoải mái"
640,- 免水洗手液,- Dung dịch rửa tay
640,- 湿巾,- Khăn giấy ướt
640,- 巧克力,- Sô cô la
640,- 钱,- Tiền
641,步骤,Các bước
641,部分 1,Phần 1
641,部分 1 的 2:,Phần 1 của 2:
641,1. 准备修剪工具。,1. Chuẩn bị dụng cụ cắt cây.
641,- 切菜刀在切植株前要进行消毒。,- Khử trùng dao làm bếp trước khi cắt cây.
641,2. 把残叶修剪掉。,2. Tỉa các lá hư tổn.
641,[1] 研究来源,Nguồn nghiên cứu
641,- 叶子上的害虫或疾病会蔓延到整个植株上，所以这些叶子必须全部去掉。,"- Sâu bọ hoặc mầm bệnh trên lá cây có thể lây lan ra cả cây, vì vậy những chiếc lá đó cần được loại bỏ."
641,- 快死的叶子可能是由于光照太少、浇水太少或太多造成的。,"- Tình trạng thiếu ánh sáng, tưới quá ít hoặc quá nhiều nước thường là các nguyên nhân làm chết lá cây."
641,3. 把外围多余的叶子修剪下来。,3. Cắt các lá dư thừa bên ngoài.
641,用刀或剪刀去掉多余的叶子，让植株的大小更适合花盆的尺寸。,Dùng dao hoặc kéo cắt cây tỉa bớt một số lá lành sao cho kích thước còn lại của cây vừa với chậu.
641,[2] 研究来源,Nguồn nghiên cứu
641,4. 把老茎和花去掉。,4. Loại bỏ các cuống lá già và hoa.
641,在它们死掉的过程中，会吸收一些营养物质，而这就抢占了新生的健康叶子的养分。,"Khi hoa tàn đi, chúng sẽ hút các dưỡng chất mà lẽ ra cây dành cho các lá mới khỏe mạnh."
641,[3] 研究来源,Nguồn nghiên cứu
641,- 花败了后会招惹虫子，最后掉在花盆里，吸收水分并腐烂发臭。,"- Hoa đã tàn sẽ thu hút sâu bọ và có thể rơi vào chậu cây, hút nước và làm bẩn chậu cây."
641,部分 2,Phần 2
641,部分 2 的 2:,Phần 2 của 2:
641,清理土壤,Làm sạch đất
641,1. 去掉小株的芦荟。,1. Loại bỏ các chồi bên.
641,[4] 研究来源,Nguồn nghiên cứu
641,2. 把植株从盆里移出来。,2. Nhấc cây ra khỏi chậu.
641,如果拔不出来，试着挤压花盆或者对着一个坚固的表面轻拍。,"Nếu không, bạn hãy thử siết chậu cây hoặc gõ chậu vào bề mặt cứng."
641,[5] 研究来源,Nguồn nghiên cứu
641,3. 修剪根部。,3. Cắt tỉa rễ cây.
641,首先，把根部的泥土抖落，修剪较长的根并去掉侧根。,"Đầu tiên, bạn sẽ giũ bớt đất, sau đó tỉa các rễ dài và loại bỏ một số rễ bên."
641,[6] 研究来源,Nguồn nghiên cứu
641,- 查看根部有没有腐烂。,- Tìm các rễ bị thối rữa.
641,找到并切掉所有坏掉的部分，注意不要伤到健康的根。,"Tìm tất cả những phần rễ bị hư hại và cắt bỏ, cẩn thận đừng làm hỏng các rễ lành."
641,如果可以的话，在修剪过的地方撒上硫磺或草木灰。,Rắc bột lưu huỳnh hoặc bột than lên những phần đã tỉa nếu có thể.[7]
641,[7] 研究来源,Nguồn nghiên cứu
642,比如，有种经典的大蒜黄油酱最适合作为蒸蟹腿或蒸龙虾时的蘸料。,"Ví dụ, sốt chấm bơ tỏi truyền thống thích hợp cho món càng cua hoặc tôm hùm hấp."
642,素材,Nguyên liệu
642,方法 2,Phương pháp 1
642,方法 2 的 3:,Phương pháp 1 của 3:
642,在中号奶锅里加入2汤匙黄油。,Cho 2 thìa canh (30g) bơ vào nồi to vừa.
642,把2瓣大蒜剁成泥后放入奶锅。,Băm nhuyễn 2 tép tỏi và thêm vào nồi.
642,[4] 研究来源,Nguồn nghiên cứu
642,2. 倒入面粉一起加热。,2. Thêm bột mì và đun hỗn hợp.
642,在奶锅里加入2汤匙面粉，和黄油蒜泥一起拌均。,Thêm 2 thìa canh bột mì vào nồi và khuấy đều cùng hỗn hợp bơ tỏi.
642,持续搅拌一分钟。,Tiếp tục khuấy và đun hỗn hợp trong một phút.[2]
642,[5] 研究来源,Nguồn nghiên cứu
642,在奶锅里倒入3/4杯鸡汤、牛肉汤、或蔬菜高汤，以及3/4杯牛奶。,"Dùng cây đánh trứng khuấy hỗn hợp liên tục trong khi chầm chậm đổ thêm 3/4 cốc (180ml) nước hầm thịt gà, thịt bò hoặc rau củ và 3/4 cốc (180ml) sữa."
642,[6] 研究来源,Nguồn nghiên cứu
642,4. 给奶油大蒜黄油酱调味，然后盛盘。,4. Nêm gia vị và dọn sốt kem bơ tỏi lên.
642,关火，加入2茶匙干欧芹搅匀。,Tắt bếp và khuấy thêm 2 thìa cà phê ngò tây khô vào sốt.
642,[7] 研究来源,Nguồn nghiên cứu
642,- 如果你喜欢新鲜香草，就加入4茶匙切碎的新鲜欧芹。,"- Nếu thích dùng rau thơm tươi, bạn có thể thêm 4 thìa cà phê ngò tây tươi cắt nhỏ."
642,方法 3,Phương pháp 2
642,方法 3 的 3:,Phương pháp 2 của 3:
642,[8] 研究来源,Nguồn nghiên cứu
642,- 黄油熔化的同时大蒜也就煎好了。,- Tỏi cũng sẽ được phi trong khi đun bơ.
642,2. 一边搅拌，一边熔化剩余的黄油。,2. Khuấy và đun phần bơ còn lại.
642,这个过程需要1到2分钟。,Thao tác này mất khoảng một hoặc hai phút.[9]
642,[9] 研究来源,Nguồn nghiên cứu
642,3. 挤入柠檬汁，添加香草。,3. Vắt thêm nước cốt chanh và thêm rau thơm.
642,拿起一小块新鲜柠檬，挤出2汤匙柠檬汁。,Lấy một ít chanh và vắt sao cho đủ 2 thìa canh nước cốt.
642,把柠檬汁倒入大蒜黄油酱里搅匀。,Khuấy nước chanh với hỗn hợp bơ tỏi.
642,另外再加入1茶匙黑胡椒粉和4茶匙新鲜的香菜。,Bạn cũng sẽ cần thêm 1 thìa cà phê tiêu đen xay và 4 thìa cà phê ngò ta tươi.
642,[10] 研究来源,Nguồn nghiên cứu
642,4. 结束。,4. Hoàn tất.
642,- 小奶锅,- Nồi nhỏ
642,- 中号奶锅,- Nồi to vừa
642,- 量杯和量勺,- Cốc và thìa đong
642,- 勺子,- Thìa
642,- 搅拌器或果蔬料理机（随意）,"- Máy xay sinh tố hoặc máy xay đa năng, tùy chọn"
643,想要头晕有很多种方法，但是要小心：头晕会引起恶心、呕吐，严重时甚至会有生命危险。,"Bạn có thể tự gây choáng bằng nhiều cách, tuy nhiên hãy lưu ý rằng: chóng mặt có thể dẫn đến buồn nôn, nôn mửa, thậm chí là tử vong trong trường hợp nghiêm trọng."
643,步骤,Các bước
643,方法 1,Phương pháp 1
643,方法 1 的 2:,Phương pháp 1 của 2:
643,快速起身,Đứng dậy nhanh
643,1. 蹲下。,1. Khom người.
643,[1] 研究来源 如果你还没有长时间地坐着或者躺下，可以试着蹲下并快速呼吸来模拟这个过程。,"Nguồn nghiên cứu Nếu bạn không đang ở trạng thái ngồi hay nằm, hãy thử khom người và thở nhanh để mô phỏng tình huống này."
643,- 注意外部的影响因素。,- Thận trọng với các tác nhân bên ngoài.
643,如果你处于饥饿或者脱水状态，或者空气闷热潮湿，头晕的效果会更强烈。,"Tình trạng choáng váng sẽ nghiêm trọng hơn nếu bạn đang đói hoặc khát, hoặc không khí đang nóng và ẩm."
643,如果晕得太厉害，可能还会晕倒或呕吐。,"Nếu quá choáng, có thể bạn sẽ bị ngất hoặc nôn mửa."
643,这个过程基本是一样的：倒立一两分钟，直到你感到有些头昏，然后站起来。,"Về cơ bản, quá trình này tương tự như cách khom người: hãy chổng ngược cơ thể trong 1 hoặc 2 phút cho đến khi đầu bạn thấy nặng, sau đó đứng dậy."
643,2. 蹲下后快速深呼吸。,2. Thở nhanh và sâu trong tư thế khom người.
643,理论上，这样能促进血液流动并暂时升高血压——尤其是头部和肺部的血压。,"Theo lý thuyết, động tác này sẽ tạm thời làm tăng lưu lượng máu và huyết áp, đặc biệt là ở đầu và phổi."
643,- 呼吸越重、越急促，心率就会越高。,- Bạn thở càng sâu và nhanh thì nhịp tim sẽ càng tăng.
643,这样能加速血液流动。,Điều này khiến cho lượng máu trong cơ thể chảy nhanh.
643,3. 快速站起来。,3. Đứng dậy nhanh.
643,抬起头，不要多走动。,Giữ cao đầu và không di chuyển nhiều.
643,- 眼前会变黑。,- Tầm nhìn sẽ trở nên tối sầm.
643,你可能会看到一些小点、“星星”，或者明亮的光点在眼前跳动。,"Có thể bạn sẽ thấy các đốm, ""ngôi sao"" hoặc chấm sáng nhảy múa ngay trước mắt."
643,如果想在头晕时走路，可能会绊倒、摔倒或者撞到东西。,"Nếu cố gắng bước đi trong khi đang rất choáng, có thể bạn sẽ bị trượt chân, ngã hoặc va vào thứ gì đó."
643,方法 2,Phương pháp 2
643,方法 2 的 2:,Phương pháp 2 của 2:
643,屏住呼吸,Nín thở
643,1. 屏住呼吸。,1. Nín thở.
643,屏住呼吸会使大脑缺氧。,"Khi nín thở, não sẽ bị mất oxy."
643,身体已经习惯了源源不断的新鲜氧气；实际上，你需要不停地呼吸才能生存。,"Cơ thể chúng ta cần một nguồn cung cấp oxy ổn định; thực vậy, bạn phải thở gần như liên tục để sống."
643,如果你屏住呼吸，身体就会缺氧，大脑会快速进入“危机模式”。,"Nếu như nín thở quá lâu, lượng oxy sẽ giảm dần và não nhanh chóng rơi vào ""trạng thái báo động""."
643,2. 要非常小心。,2. Bạn phải thật cẩn thận.
643,屏住呼吸的时间不要太长，否则你可能会晕过去。,Không nên nín thở quá lâu vì bạn có thể bị ngất.
643,- 前往不要把头套进密封的容器里，比如塑料袋或保鲜膜。,- Không bịt kín đầu bằng vật dụng kín khí như túi ni lông hoặc màng bọc thực phẩm.
643,不要同时堵住鼻子和嘴巴。,Tuyệt đối không bịt mũi và miệng cùng lúc.
643,- 不要尝试在水下让自己头晕。,- Không thử tự làm mình choáng váng dưới nước.
643,如果你在水下晕过去，就没办法回到水面——并有可能会被淹死。,"Nếu bị ngất dưới nước, bạn sẽ không thể tự ngoi lên, dẫn đến việc chết đuối."
643,确保自己始终都能保持呼吸，否则可能会面临脑损伤甚至死亡的风险。,"Hơi thở phải luôn trong tầm kiểm soát vì nếu không, bạn sẽ đối mặt với nguy cơ tổn thương não, thậm chí là tử vong."
643,小提示,Lời khuyên
643,- 呼吸地越快越深，就会感觉越晕。,- Bạn thở càng sâu và nhanh thì sẽ càng choáng váng.
643,- 还有一个方法就是快速转圈让自己头晕。,- Một cách khác nữa là xoay nhanh theo vòng tròn cho đến khi cảm thấy chóng mặt.
643,- 附近一定要有柔软的地方，比如床、沙发或地毯。,"- Bạn cần chắc chắn rằng mình ở gần bề mặt mềm như giường, ghế hoặc thảm."
643,警告,Cảnh báo
643,如果大脑缺氧超过几分钟时间就会死亡。,"Nếu não bị mất oxy lâu hơn vài phút, chúng ta có thể tử vong."
643,[2] 研究来源,Nguồn nghiên cứu
644,PDF文件是保存文档原始格式的绝佳方式，但是编辑起来却稍微有些困难。,"Tập tin PDF là lựa chọn tuyệt vời để duy trì thiết lập gốc của một tài liệu, nhưng việc chỉnh sửa chúng là cả một quá trình."
644,由于免费的Adobe阅读器程序没带任何编辑工具，所以就连简单的删除页面也无法实现。,Ngay cả thao tác đơn giản là xóa một trang cũng có thể gây phiền toái vì chương trình miễn phí để đọc tập tin của Adobe không có công cụ chỉnh sửa.
644,步骤,Các bước
644,方法 1,Phương pháp 1
644,方法 1 的 4:,Phương pháp 1 của 4:
644,CutePDF （适用于Windows电脑）,Phần mềm CutePDF (hệ điều hành Windows)
644,1. 下载CutePDF程序。,1. Tải CutePDF về.
644,这是一款免费的应用程序，可以向你的计算机添加一台虚拟打印机，从而把任何格式的文件转换生成PDF文件。,Đây là một chương trình miễn phí có thể thêm máy in ảo cho máy tính để biến một tài liệu bất kỳ thành file PDF.
644,- 访问cutepdf.com/products/cutepdf/writer.asp，点击“免费下载”和“免费的转换器”。,"- Truy cập cutepdf.com/products/cutepdf/writer.asp và nhấp vào cả ""Free Download"" lẫn ""Free Converter""."
644,- 如果你只想将一个文件中的一页或两页删除的话，你也可以试试在线编辑服务，这样会更方便一些。,"- Nếu chỉ có nhu cầu xóa một hoặc hai trang trong một tập tin duy nhất, bạn nên cân nhắc việc sử dụng công cụ trực tuyến vì sẽ nhanh hơn."
644,CuteWriter.exe 来安装“CuteWriter”。,CuteWriter.exe để cài đặt CuteWriter.
644,安装过程中，在第一个邀请中点击取消按钮，然后点击“跳过此处和剩余所有的邀请”链接。,"Trong quá trình cài đặt, nhấp Cancel ở yêu cầu đầu tiên, sau đó nhấp vào liên kết ""Skip this and all remaining offers"" (Bỏ qua điều này và tất cả đề nghị còn lại)."
644,converter.exe 来安装CuteWriter所需的软件。,converter.exe để cài đặt phần mềm mà CuteWriter yêu cầu.
644,点击安装来自动安装它。,Nhấp vào nút Setup để tiến hành cài đặt một cách tự động.
644,4. 打开你想要进行编辑的PDF文件。,4. Mở tập tin PDF cần thao tác.
644,你可以在任何PDF阅读器中打开它，也可以在网络浏览器中打开它。,Bạn có thể mở file trong mọi trình đọc PDF và trình duyệt web.
644,5. 点击“文件” → “打印”。,"5. Nhấp vào ""File"" → ""Print"" (In)."
644,实际上你并不是要真正打印这个文档，而是创建一个新的PDF文件。,Chúng ta không thật sự in tài liệu mà chỉ dùng bước này để tạo một tệp PDF mới.
644,6. 选择“CutePDF Writer”作为打印机。,"6. Chọn ""CutePDF Writer"" làm máy in."
644,7. 选择“页面”或“范围”，然后输入你想要保留的页面。,"7. Chọn ""Pages"" (Trang) hay ""Range"" (Phạm vi) rồi nhập số trang mà bạn muốn giữ lại."
644,例如，如果你有一个7页的文档，而你想删除第六页，那么你需要输入“1-5，7”。,"Ví dụ, nếu bạn có 7 trang tài liệu và muốn loại bỏ trang thứ 6, hãy nhập ""1-5, 7"""
644,8. 点击.,8. Nhấp vào .
644,默认情况下，生成的新文件就会保存到你的文档文件夹。,"Theo mặc định, tập tin mới sẽ được lưu trong thư mục Documents.[1]"
644,[1] 研究来源,Nguồn nghiên cứu
644,方法 2,Phương pháp 2
644,方法 2 的 4:,Phương pháp 2 của 4:
644,预览程序（Mac）,Ứng dụng Preview (hệ điều hành Mac)
644,1. 双击PDF文档，并在预览程序中打开它。,1. Nhấp đúp vào tập tin PDF để mở file trong Preview.
644,如果在其他程序（如Adobe Reader）中打开文档，那么右键点击文件，选择“打开方式”，然后选择“预览”。,"Nếu tệp PDF được mở bằng một chương trình khác thay thế, chẳng hạn như Adobe Reader, hãy nhấp chuột phải vào file và chọn ""Open With"" (Mở Với), cuối cùng, chọn ""Preview""."
644,2. 点击“视图”菜单，然后选择“缩略图”选项。,"2. Nhấp vào trình đơn ""View"" (Xem) và chọn ""Thumbnails"" (Hình thu nhỏ)."
644,这会在程序中以缩略图形式显示PDF中所有页面。,Toàn bộ trang của tệp PDF sẽ được thu nhỏ và hiện ra trong khung.
644,3. 选择你想要删除的所有页面。,3. Chọn tất cả trang mà bạn muốn xóa.
644,你可以按住“Command”键，然后选择多个页面，或者点击并拖动鼠标来生成选择框。,"Bạn có thể giữ phím Command rồi chọn nhiều trang, hoặc nhấp và kéo chuột để tạo nên một vùng chọn."
644,4. 点击“编辑”菜单，选择“删除”。,"4. Nhấp vào trình đơn ""Edit"" (Chỉnh sửa) và chọn ""Delete"" (Xóa)."
644,这样会删除你选中的所有页面。,Toàn bộ trang được chọn sẽ bị xóa.[2]
644,[2] 研究来源,Nguồn nghiên cứu
644,方法 3,Phương pháp 3
