src_id,zh,vi
3517,您可以将人们提升为小组成员。,Bạn có thể nâng cấp mọi người lên thành thành viên của ban hội thẩm.
3518,我会在时间截止前两分钟提醒演讲者。,Tôi sẽ nhắc nhở các diễn giả hai phút trước khi thời gian hết hạn.
3518,时间到,"Thời gian đã hết,"
3519,还有两分钟。,Còn hai phút nữa.
3519,会议结束后将进行由演讲引导的小组讨论。,Sau phiên họp sẽ là một cuộc thảo luận trên bảng điều khiển được hướng dẫn bởi bài thuyết trình.
3519,再次提醒，我们鼓励观众提问，并且有科学作家在场。,"Một lần nữa, chúng tôi khuyến khích các câu hỏi từ khán giả và một nhà văn khoa học có mặt."
3520,并且在电话会议中，目的是记录事件并告知会议正在录制。,"Và trong cuộc gọi, mục tiêu là ghi lại sự kiện và biết rằng cuộc họp đang được ghi âm."
3520,我们要求所有会议主席和演讲者简要介绍自己。,Chúng tôi yêu cầu tất cả các chủ tịch phiên họp và người thuyết trình tự giới thiệu ngắn gọn.
3522,我们已经确定了一些科学研究的优先事项，并思考如何解决这些差距。,Chúng tôi đã thiết lập một số ưu tiên khoa học cho nghiên cứu và suy nghĩ một chút về cách giải quyết những khoảng trống đó.
3522,再次强调，我们重视您的意见，并感谢您的评论。,"Một lần nữa, chúng tôi đánh giá cao ý kiến ​​của bạn và chúng tôi sẽ đánh giá cao ý kiến ​​của bạn."
3523,关于差距、优先事项以及如何推动该领域发展的问题的聊天框。,"Hộp trò chuyện về những khoảng trống, những ưu tiên và cách thúc đẩy lĩnh vực này."
3524,我们希望激发那些假设病原体与阿尔茨海默病之间存在联系的人之间的同事对话。,Chúng tôi muốn thúc đẩy một cuộc trò chuyện mang tính đồng nghiệp giữa những người đã đưa ra giả thuyết rằng có mối liên kết giữa mầm bệnh và bệnh Alzheimer.
3525,那些不认为有足够证据证明这种联系存在的人。,Những người không nghĩ rằng có đủ bằng chứng để chứng minh rằng một liên kết như vậy tồn tại.
3525,我们从流行病学、计算生物学等方面构建了前六个演示文稿。,"Chúng tôi đã cấu trúc sáu bài thuyết trình đầu tiên từ dịch tễ học, tính toán sinh học,"
3526,一位提出类似问题的病毒学专家，其实验设计相似，但得出了相反的结论。,"Một chuyên gia về virus học, người đã đặt câu hỏi tương tự, có thiết kế thử nghiệm tương đương nhưng lại đưa ra kết luận trái ngược."
3526,可以明显地说科学就是这样发展的，这是真的。,Có thể nói rõ ràng rằng khoa học tiến bộ theo cách đó và điều đó là đúng.
3527,但是，如果您要重新设计和运行这些研究，并且我们要支持它们，那么听取您关于这项研究应该如何设计的意见将非常棒。,"Tuy nhiên, nếu bạn muốn thiết kế và chạy lại các nghiên cứu này và chúng tôi cần hỗ trợ, thật tuyệt vời khi được nghe ý kiến của bạn về cách nên thiết kế nghiên cứu này."
3529,请不要放弃。,Làm ơn đừng bỏ cuộc.
3529,许多应用程序，我们无法支持，但它们都是非常有价值的应用程序。,"Nhiều ứng dụng mà chúng tôi không thể hỗ trợ, nhưng chúng lại rất xứng đáng."
3529,我们当然希望您能重新提交。,Chúng tôi hy vọng bạn sẽ nộp lại.
3530,您的提案将有机会获得我们考虑资助。,Đề xuất của bạn sẽ cho chúng tôi cơ hội xem xét tài trợ.
3530,这是我简短的意见。,Đây là những nhận xét ngắn gọn của tôi.
3530,有任何问题或意见吗？,Có câu hỏi hay ý kiến ​​gì không?
3531,鲁道夫·坦齐：好的。,Rudolph Tanzi: Được rồi.
3531,我只是想确保你知道，在主题演讲中我会使用我自己的幻灯片，而不是我之前发送的那些。,"Tôi chỉ muốn đảm bảo rằng anh biết là cho bài thuyết trình chính, tôi sẽ sử dụng slide của riêng tôi, không phải những slide tôi đã gửi."
3532,如果可以的话。,Nếu được.
3532,麦克·马切维奇：很好。,Mack Mackiewicz: Tuyệt vời.
3532,我们提前一点结束。,Chúng ta kết thúc sớm hơn một chút.
3532,我不知道我们是否想从,Tôi không biết liệu chúng ta có muốn bắt đầu bằng
3533,我认为我们或许可以开始了。,Tôi nghĩ rằng có lẽ chúng ta có thể bắt đầu.
3535,哈佛大学肯尼迪神经学教授，神经学副主任，遗传与衰老研究部门主任,"Giáo sư F. Kennedy về Thần kinh học tại Đại học Harvard, Phó chủ tịch Thần kinh học, Giám đốc đơn vị Nghiên cứu Di truyền và Lão hóa"
3536,谭博士已发表600多篇科学论文，其中包括阿尔茨海默病研究领域最具影响力的几篇论文。,"Tiến sĩ Tanzi đã xuất bản hơn 600 bài báo khoa học, trong đó có một số bài báo được trích dẫn nhiều nhất trong lĩnh vực nghiên cứu bệnh Alzheimer."
3539,作为抗菌肽发挥作用，提示感染可能是驱动 AD 病理学的一种可能途径。,"Hoạt động như một peptide kháng khuẩn, cho thấy một con đường có thể cho nhiễm trùng thúc đẩy bệnh lý AD."
3540,非常感谢您。,Cảm ơn bạn rất nhiều.
3540,鲁道夫·谭齐：谢谢，麦克。,"Rudolph Tanzi: Cảm ơn bạn, Mack."
3540,我这就开始。,Tôi sẽ bắt đầu ngay bây giờ.
3541,麦克斯·马克维茨：是的。,Mack Mackiewicz: Vâng.
3542,鲁道夫·坦齐：好的。,Rudolph Tanzi: Được rồi.
3542,很好。,Tuyệt vời.
3542,非常感谢。,Cảm ơn rất nhiều.
3542,能在这场重要的会议上做主题演讲真是荣幸。,Thật vinh dự khi được thuyết trình tại một cuộc họp quan trọng như vậy.
3542,我今天真的想从感谢委员会开始，,"Tôi thực sự muốn bắt đầu ngày hôm nay bằng cách cảm ơn ủy ban,"
3543,感谢 Mack、Eliezer、Jean 和 Rachel 有先见之明，看到了研究感染在阿尔茨海默病微生物中的作用的重要性。,"Cảm ơn Mack, Eliezer, Jean và Rachel vì đã có tầm nhìn xa trông rộng để nhận ra tầm quan trọng của việc nghiên cứu vai trò của nhiễm trùng trong vi sinh vật gây bệnh Alzheimer."
3544,很多人有研究部分，并且论文的审稿人,Nhiều người có phần nghiên cứu và các nhà đánh giá bài báo có
3545,这种想法在哲学上存在异议，这让我们更加困难。,Những phản đối về triết học đối với ý tưởng này khiến mọi thứ trở nên khó khăn hơn đối với chúng tôi.
3545,让 NIH 支持我们，让 NIH 推出我们的阶段并举行会议。,"Để có NIH ủng hộ chúng tôi, để NIH đưa ra giai đoạn của chúng tôi và tổ chức các cuộc họp"
3546,为了支持新想法并保持开放的心态，我代表我们所有人的建议说，感谢您提供这次推广的机会,"Để hỗ trợ những ý tưởng mới và cởi mở, tôi nghĩ thay mặt cho tất cả các đề xuất của chúng tôi, tôi muốn nói lời cảm ơn vì đã cho phép cơ hội này để thúc đẩy"
3547,这些想法，以及探索阿尔茨海默病病因和发病机制这一有趣领域。,Những ý tưởng này và để khám phá lĩnh vực thú vị về nguyên nhân học và sinh bệnh học của bệnh Alzheimer.
3547,我只想开始，以展示我的披露。,Tôi muốn bắt đầu chỉ để hiển thị những tiết lộ của tôi.
3548,这些是我担任顾问的公司。,Đây là những công ty mà tôi đã làm cố vấn.
3548,在过去五年中，我拥有这些公司的财务利益。,Tôi đã có lợi ích tài chính trong năm năm qua.
3548,我可能会在我的演讲中提到其中一些公司。,Tôi có thể đề cập đến một số trong số họ trong bài phát biểu của mình.
3551,如果你认识罗伯，你会发现他是一个你所能遇到的最友善、最亲切、最聪明的人，我们实验室非常自豪能够继续他的工作。,"Nếu bạn biết Rob, một trong những người thân thiện nhất, tốt bụng nhất và thông minh nhất mà bạn từng gặp, và chúng tôi rất tự hào trong phòng thí nghiệm của tôi để tiếp tục công việc của anh ấy."
3552,稍后，你会听到来自 Will Eimer 的消息，他目前是我的实验室成员，之前是 Rob 实验室的成员，他将提出一些新想法，我将简要提及，也涉及到规则。,"Sau này, bạn sẽ nhận được tin tức từ Will Eimer, người hiện là thành viên của phòng thí nghiệm của tôi, trước đây là thành viên của phòng thí nghiệm của Rob, người sẽ trình bày một ý tưởng mới mà tôi chỉ đề cập đến một cách sơ lược, liên quan đến cả quy tắc."
3554,我们的假设并非认为感染直接导致所有阿尔茨海默病，而是认为阿尔茨海默病的病理变化是感染的伴随现象。,"Trong giả thuyết của chúng tôi, chúng tôi không nói rằng nhiễm trùng là nguyên nhân trực tiếp gây ra tất cả bệnh Alzheimer và bệnh lý Alzheimer là một tác động phụ đi kèm."
3556,阿尔茨海默病病理学演变为一种保护大脑的方式。,Bệnh lý Alzheimer đã phát triển như một cách để bảo vệ não.
3556,我们称之为协调的先天免疫反应。,Chúng ta gọi đây là phản ứng miễn dịch bẩm sinh được dàn dựng.
3556,其理念是，阿尔茨海默病病理学斑块、缠结，,"Ý tưởng là, các mảng bám và rối loạn bệnh lý Alzheimer,"
3557,并且镜像炎症作为大脑中协调的先天免疫反应而发展，与进化上保守的AD易感基因变异一起,và viêm phản chiếu đã phát triển như một phản ứng miễn dịch bẩm sinh được phối hợp trong não cùng với sự biến đổi gen nhạy cảm với AD được bảo tồn trong quá trình tiến hóa
3558,促进这种病理变化，以保护大脑免受微生物感染。,Thúc đẩy bệnh lý này để bảo vệ não khỏi nhiễm trùng vi khuẩn.
3558,现在，我们看到的大多数病理变化，很可能大部分是由于基因造成的。,"Ngày nay, có khả năng là phần lớn bệnh lý mà chúng ta đang thấy, phần lớn là do di truyền."
3559,但是，我们认为，易患阿尔茨海默病的基因变异可能得以保留，因为它们促进了作为疾病一部分的保护性病理。,"Tuy nhiên, chúng tôi lập luận rằng các biến thể gen có khả năng khiến mắc bệnh Alzheimer có thể được bảo tồn vì chúng đã thúc đẩy bệnh lý bảo vệ như là một phần của"
3560,在过去数万年里，先天免疫系统一直在发展。,Hệ miễn dịch bẩm sinh đã tiến hóa trong hàng chục nghìn năm qua.
3560,今天的一项重要任务是了解遗传、感染和环境在免疫系统中的相对作用。,"Một trong những nhiệm vụ lớn hiện nay là hiểu rõ vai trò tương đối của di truyền, nhiễm trùng, và môi trường."
3561,以及其他环境暴露因素，并在病因学和发病机制方面驱动着这种疾病。,và các yếu tố tiếp xúc môi trường khác và thúc đẩy căn bệnh này về mặt nguyên nhân học và sinh bệnh học.
3561,这些是你们都知道的前四个阿尔茨海默病基因。,Đây là bốn gen Alzheimer đầu tiên mà tất cả các bạn đều biết.
3562,我展示这张幻灯片是为了说明，前四个阿尔茨海默病基因中对风险影响最大的四个基因，它们都是完全显性的。,Tôi chiếu slide này để nhấn mạnh rằng cả bốn gen Alzheimer đầu tiên có ảnh hưởng mạnh nhất đến nguy cơ đều là những gen có tính xuyên suốt hoàn toàn.
3563,早发突变，以及 APP、PSEN1、PSEN2 或 APOE-e4，所有这些都会导致 A-beta 产生。,"Các đột biến khởi phát sớm, cũng như APP, PSEN1, PSEN2 hoặc APOE-e4, tất cả đều dẫn đến A-beta."
3564,这里的大多数突变增加了 A-beta 42 与 40 的比例，这会推动 A-beta 的聚集。,"Hầu hết các đột biến ở đây làm tăng tỷ lệ A-beta 42 so với 40, điều này thúc đẩy sự kết tụ của A-beta."
3564,APOE-e4 影响 A-beta 从大脑中的清除和 A-beta 的沉积。,APOE-e4 ảnh hưởng đến việc thanh thải A-beta khỏi não và sự lắng đọng của A-beta.
3566,从控制碱基活性的Ataxin-1开始,Từ Ataxin-1 kiểm soát hoạt động cơ bản
3567,ADAM10 是 α 分泌酶，它在 prodomain 中发生突变。,ADAM10 là alpha-secretase với các đột biến trong prodomain.
3567,Gga3 具有罕见的非洲裔美国人突变，控制着基础运输，ace 娱乐性转换作为一种影响 A-beta 的突变。,"Gga3 có một đột biến hiếm gặp ở người Mỹ gốc Phi điều khiển việc vận chuyển cơ sở, ace giải trí chuyển đổi như một đột biến ảnh hưởng đến A-beta."
3568,诱发神经退行性变，最近是必需的钠，APP 外域 S198P 的一个新的突变，影响 APP 易位 A-beta 沉积。,"gây thoái hóa thần kinh và gần đây nhất là natri thiết yếu, một đột biến mới trên APP trong ectodomain tại S198P ảnh hưởng đến việc vận chuyển APP, lắng đọng A-beta."
3569,虽然我们今天从 GWAS 中看到的绝大多数基因都指向小胶质细胞，但我想要做一个非常有趣的观察。,"Mặc dù phần lớn các gen mà chúng ta thấy ngày nay từ GWAS đang đưa chúng ta đến tế bào vi mô, tôi muốn đưa ra một quan sát rất thú vị."
3569,导致最早发病的基因...,Các gen khởi phát sớm nhất dẫn đến...
3572,晚发突变和先天免疫基因以及神经炎症基因，我认为它们正在告诉我们关于晚期事件的信息，这似乎是一个趋势，即早期突变告诉我们关于最早事件的信息。,"Các đột biến xuất hiện muộn và các gen miễn dịch bẩm sinh và các gen viêm thần kinh, và chúng đang cho chúng ta biết, tôi nghĩ, về các sự kiện muộn hơn, và điều này dường như là một xu hướng đối với các bệnh di truyền, nơi đột biến xuất hiện sớm cho chúng ta biết về các sự kiện sớm nhất."
3573,我们必须尽早采取行动，最好是在症状出现之前，因此我想要回到这个主题。,"Chúng ta phải hành động sớm nhất có thể, tốt nhất là trước khi có triệu chứng, vì vậy tôi muốn quay lại chủ đề đó."
3574,阿尔茨海默病是最常见的由A-beta寡聚体诱导的tau病。,Bệnh Alzheimer là bệnh tauopathy phổ biến nhất do các oligomer A-beta gây ra.
3576,神经炎症似乎表明斑块和缠结不足以导致足够的细胞死亡来引起症状。,Viêm thần kinh dường như cho thấy rằng mảng bám và rối loạn không đủ để dẫn đến đủ chết tế bào để gây ra các triệu chứng.
3576,这些是发生在非常早期的初始病理。,Đây là các bệnh lý khởi đầu xảy ra rất sớm.
3577,也许两到三个十年，至少在症状出现前十年，而且随着时间的推移，它们会引起神经炎症。,"Có thể hai hoặc ba thập kỷ, ít nhất một thập kỷ trước khi các triệu chứng xuất hiện, và theo thời gian chúng gây ra viêm thần kinh."
3577,还有其他由头部撞击引起的tauopathy，例如慢性创伤性脑病（CTE）。,Có những bệnh tauopathy khác có thể được gây ra bởi những cú va chạm vào đầu như CTE.
3578,像额颞叶痴呆 (FTLD) 和进行性核上性麻痹 (PSP) 这样的遗传因素，或环境触发因素，以及您稍后将从 Will Eimer 那里听到的病毒，都可能导致 tau 疾病。,"Di truyền như FTLD và PSP hoặc các tác nhân kích hoạt môi trường, và bạn sẽ nghe từ Will Eimer sau này rằng virus cũng có thể gây ra tauopathy."
3579,我想强调的是，CTE 这种头部撞击通常发生在人们踢足球时，这种情况下，他们正在过着精彩的生活，而这种撞击带来的影响需要几十年才能显现出来。,"Tôi muốn nhấn mạnh rằng chấn thương đầu do CTE thường xảy ra ở những người chơi bóng đá, trong khi họ đang sống một cuộc sống rực rỡ, và những ảnh hưởng của chấn thương này có thể mất nhiều thập kỷ để biểu hiện."
3580,在出现症状之前，可能会发生扩散和神经炎症。,Sự lây lan và viêm thần kinh có thể xảy ra trước khi bạn có các triệu chứng.
3581,缠结就像正在蔓延的灌木丛火灾，但还没有发生森林大火，神经炎症就是森林大火，但你可能也会有火柴,"Các xoắn rối như những đám cháy bụi rậm đang lan rộng, nhưng bạn chưa có đám cháy rừng, viêm thần kinh là đám cháy rừng nhưng bạn cũng có thể có diêm"
3582,最大的问题是，如果不是遗传因素，是什么在点燃导火索？,"Câu hỏi lớn là nếu không phải di truyền, thì cái gì đang châm ngòi?"
3583,现在，这是否会导致这些基因突变的原因？,"Bây giờ, và điều đó có thể đã gây ra lý do cho những đột biến gen này không?"
3584,在过去的数万年里，它在进化上是保守的吗？,Sự bảo tồn tiến hóa trong hàng chục nghìn năm qua?
3586,这种疾病的发病机制，我们将看到它在未来几年，也许10年内下一轮试验结束之前如何显现。,"Bệnh sinh của căn bệnh này và chúng ta sẽ thấy nó sẽ diễn ra như thế nào trong vài năm tới, có thể là 10 năm trước khi các thử nghiệm tiếp theo bị hoãn lại."
3588,"我认为 Aduhelm 的费用为每年 56,000 美元，加上用于安全目的的影像成本，可能会阻止使用这种先兆症状的方法，据估计可能会有 3800 万人","Tôi nghĩ rằng chi phí của Aduhelm là 56.000 đô la mỗi năm cộng với chi phí chụp ảnh cho mục đích an toàn có thể ngăn cản việc sử dụng phương pháp tiền triệu chứng, tất nhiên, ước tính có thể có 38 triệu người"
3589,在美国，那些脑中有淀粉样蛋白但没有症状的人。,ở Hoa Kỳ những người có amyloid trong não của họ mà không có triệu chứng.
3589,虽然这个批准存在争议，但我想说的是，也有一线希望，,"Mặc dù sự chấp thuận này gây tranh cãi, tôi muốn nói rằng có một tia hy vọng,"
3590,这为现在测试其他更便宜、更安全的疗法打开了大门。,Điều này mở ra cánh cửa cho việc thử nghiệm các liệu pháp rẻ hơn và an toàn hơn hiện nay.
3590,这些疗法包括重新利用药物、天然产品、现有药物或像γ分泌酶调节剂这样的新药。,"Các liệu pháp này bao gồm tái sử dụng thuốc, sản phẩm tự nhiên, thuốc hiện có hoặc thuốc mới như chất điều hòa gamma-secretase."
3591,我和史蒂夫·瓦格纳在 NIH 神经治疗蓝图的帮助下，已经开发了 20 年。,Steve Wagner và tôi đã phát triển trong 20 năm với sự giúp đỡ của bản thiết kế thần kinh trị liệu của NIH.
3591,我认为这开启了阿尔茨海默病的新纪元。,Tôi nghĩ rằng điều này đã mở ra một kỷ nguyên mới trong bệnh Alzheimer.
3592,我们可能会看到更便宜、更安全的药物来攻击淀粉样蛋白，我们可以与 FDA 讨论在何时使用这些药物，例如用于症状出现前的二级预防。,"nơi chúng ta có thể sẽ thấy các loại thuốc rẻ hơn, an toàn hơn để tác động lên amyloid, mà chúng ta có thể thảo luận với FDA về việc sử dụng khi nào, đó là phòng ngừa thứ cấp trước triệu chứng."
3593,如果它们足够便宜且足够安全，那就有可能发生，所以我期待着看到如何解决瓣膜问题。,"Nếu chúng đủ rẻ và đủ an toàn, điều đó có thể xảy ra, vì vậy tôi rất mong muốn được xem cách giải quyết các van."
3594,在我们进入抗菌剂之前，我们一直在使用 Doo Yeon Kim 和我们小组的其他人为药物筛选目的开发的 3D 细胞培养模型。,"Trước khi chúng ta đi vào các chất kháng khuẩn, chúng ta đã làm việc với các mô hình nuôi cấy tế bào 3D mà Doo Yeon Kim và những người khác đã phát triển trong nhóm của chúng tôi cho mục đích sàng lọc thuốc."
3595,事实上，我们与 Justin Klee 和 Josh Cohen 共同创办的一家名为 Amylyx 的公司，已经在一项 ALS 试验中使用了从这些筛选出的两种重新用途药物。,"Trên thực tế, hai trong số các loại thuốc tái sử dụng được phát hiện trong các lần sàng lọc này đã được sử dụng trong thử nghiệm ALS tại một công ty mà tôi đồng sáng lập với Justin Klee và Josh Cohen, gọi là Amylyx."
3596,由梅丽特·库德科维茨团队和 HEALEY 中心进行的 ALS 试验取得了成功，我们在《新英格兰医学杂志》上发表了一篇论文，现在 Amylyx 公司正在与 FDA 协商。,"Thử nghiệm ALS do các nhóm của Merit Cudkowicz và trung tâm HEALEY thực hiện đã thành công, chúng tôi đã xuất bản một bài báo trên Tạp chí Y khoa New England và hiện nay công ty Amylyx đang đàm phán với FDA."
3597,我们正在向美国、加拿大和欧洲机构申请批准将该药物用于 ALS，同时我们也在撰写关于它的文章，我们还在进行一项针对阿尔茨海默病的 II 期试验，我认为,"và các cơ quan của Canada và Châu Âu để phê duyệt việc sử dụng thuốc này cho bệnh ALS, trong khi chúng tôi cũng đã viết về nó, chúng tôi cũng đang thử nghiệm nó trong một thử nghiệm giai đoạn II cho bệnh Alzheimer và tôi nghĩ"
3598,这些顶尖的成果很快就会发布。,Những kết quả hàng đầu này sẽ sớm được công bố.
3598,这两种药物基本上可以保护神经元免受神经炎症引起的氧化应激导致的死亡。,Đây là hai loại thuốc cơ bản bảo vệ các tế bào thần kinh khỏi chết do stress oxy hóa gây ra bởi viêm thần kinh.
3599,但这是我们使用3D系统（3D细胞培养系统）测试所有其他药物的方法图,"Nhưng đây là bản đồ về cách chúng tôi đang thử nghiệm tất cả các loại thuốc khác để xem với các hệ thống 3D, các hệ thống nuôi cấy tế bào 3D,"
3600,这确实让药物筛选速度快了 100 倍，而且成本更低。,Điều này thực sự khiến sàng lọc thuốc nhanh hơn gấp 100 lần và rẻ hơn.
3601,从 Aβ 的产生和聚集到 tau 的扩散，以及反应性星形胶质细胞增生和微胶质细胞活化。,"Sản xuất và kết tụ Aβ cho đến khi lan truyền tau, phản ứng gliosis và kích hoạt vi bào não."
3601,鲁道夫·坦齐：为了今天的目的，,"Rudolph Tanzi: Để phục vụ mục đích của ngày hôm nay,"
3603,在小鼠中，你不会因为淀粉样蛋白而产生缠结，因为它们没有正确的3重复4重复tau比率。,"Ở chuột, bạn không bị rối từ amyloid vì chúng không có tỷ lệ tau 3 lặp lại 4 lặp lại chính xác."
3604,这 4 个重复 3 个重复 tau，这与小鼠的情况不同。,"4 lần lặp lại này 3 lần lặp lại tau, và đó không phải là trường hợp ở chuột."
3604,但在 ReN VM 衍生的神经祖细胞中，人类胚胎干细胞衍生的 ReN VM 细胞中。,"Nhưng trong các tế bào tiền thân thần kinh có nguồn gốc từ ReN VM, các tế bào ReN VM có nguồn gốc từ tế bào gốc phôi người."
3605,如果它们在 3D 中生长，你会得到这个比例，然后是淀粉样蛋白，它在四周后出现，大约一周后你会看到真正的成对螺旋丝和缠结。,"Nếu chúng phát triển trong 3D, bạn sẽ nhận được tỷ lệ này, sau đó là amyloid, xuất hiện thêm sau bốn tuần và khoảng một tuần sau, bạn sẽ thấy các sợi xoắn kép xác thực và các rối."
3606,对于来自 IPS 的神经元来说，这是一个警告，这些神经元太不成熟，无法获得这种 4 次重复 3 次重复 tau 比率，因此它们不会形成缠结。,"Một lời cảnh báo đối với các tế bào thần kinh có nguồn gốc từ IPS: chúng quá non nớt để đạt được tỷ lệ lặp lại tau 4 lần lặp lại 3 lần này, và do đó chúng không tạo thành các rối loạn."
3607,使用 RenVM 神经祖细胞。,sử dụng các tế bào gốc thần kinh RenVM.
3607,然后在后续论文中，我们表明是 A-beta 42/40 起了作用。,"Sau đó, trong một bài báo tiếp theo, chúng tôi đã chứng minh rằng đó là A-beta 42/40 là vấn đề."
3607,A-beta 寡聚物越多，由更大的 42/40 比例驱动，,"Càng nhiều oligome A-beta mà bạn có, được thúc đẩy bởi tỷ lệ 42/40 lớn hơn,"
3608,重要的是，在去年发表的这项实验中，这些是幼稚神经元，,"Điều quan trọng trong thí nghiệm này được công bố vào năm ngoái là đây là các tế bào thần kinh ngây thơ,"
3609,它们没有过度表达 A-beta，它们是幼稚的神经元。,"Chúng không biểu hiện quá mức A-beta, chúng là các tế bào thần kinh ngây thơ."
3610,他们仍然从内源性 tau 制造成对的螺旋丝和缠结，这表明是 A-beta 42、A-beta 40 比例寡聚体在这个凝胶中起作用，,"họ vẫn tạo ra các sợi xoắn kép và các rối từ tau nội sinh, nói rằng đó là tỷ lệ oligome của A-beta 42, A-beta 40 có ý nghĩa trong gel này,"
3611,与其他 APP 片段或 PSEN1 和 PSEN1 突变的其他功能相比，驱动性肌病。,bệnh lý tau lái xe trái ngược với các phần khác của APP hoặc các chức năng khác của đột biến PSEN1 và PSEN1.
3611,基于此，史蒂夫·瓦格纳和我在开发,"Dựa trên điều này, Steve Wagner và tôi đang phát triển"
